video_name,model,gpu time,frame rate,f1
london_0,faster_rcnn_resnet101,0.4792261904761906,0.4792261904761906,0.8895184135977336
london_1,faster_rcnn_resnet101,0.24873514349212492,0.2487351434921249,0.903316866619619
london_2,faster_rcnn_resnet101,0.32098642305288505,0.32098642305288505,0.9028132992327366
london_3,faster_rcnn_resnet101,0.39644475426978065,0.3964447542697807,0.8888888888888888
london_4,faster_rcnn_resnet101,0.285467791411043,0.285467791411043,0.8764044943820226
london_5,faster_rcnn_resnet101,0.7738026124818579,0.7738026124818579,0.9134615384615385
london_6,faster_rcnn_resnet101,0.7754755111745127,0.7754755111745126,0.9044585987261147
london_7,faster_rcnn_resnet101,0.8875,0.8874999999999998,0.9387755102040817
london_8,faster_rcnn_resnet101,0.7681944444444445,0.7681944444444445,0.9275362318840579
