video_name,model,frame_rate,gpu time,f1
highway_5,faster_rcnn_resnet101,1.0,1.0,1.0
highway_6,faster_rcnn_resnet101,0.05,0.05,0.16653543307086613
highway_6,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.2166107713552969
highway_6,faster_rcnn_resnet101,0.1,0.1,0.327016995506935
highway_6,faster_rcnn_resnet101,0.2,0.2,0.6356710294979487
highway_6,faster_rcnn_resnet101,0.25,0.25,0.7551949337027507
highway_6,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8608882801800039
highway_6,faster_rcnn_resnet101,0.4,0.4,0.9045285238188591
highway_6,faster_rcnn_resnet101,0.5,0.5,0.9746312684365782
highway_6,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9785812536844174
highway_6,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.982181319757196
highway_6,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9901922322479403
highway_6,faster_rcnn_resnet101,1.0,1.0,1.0
highway_7,faster_rcnn_resnet101,0.05,0.05,0.16085541608554163
highway_7,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.21363220494053065
highway_7,faster_rcnn_resnet101,0.1,0.1,0.31314072693383044
highway_7,faster_rcnn_resnet101,0.2,0.2,0.6320128234485916
highway_7,faster_rcnn_resnet101,0.25,0.25,0.7613376087952358
highway_7,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8742817743047575
highway_7,faster_rcnn_resnet101,0.4,0.4,0.9144299151181464
highway_7,faster_rcnn_resnet101,0.5,0.5,0.9705882352941176
highway_7,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.978021978021978
highway_7,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9797979797979798
highway_7,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9880679210647085
highway_7,faster_rcnn_resnet101,1.0,1.0,1.0
highway_8,faster_rcnn_resnet101,0.05,0.05,0.14783586284429456
highway_8,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.1925254813137033
highway_8,faster_rcnn_resnet101,0.1,0.1,0.28781453208934127
highway_8,faster_rcnn_resnet101,0.2,0.2,0.5784563189143342
highway_8,faster_rcnn_resnet101,0.25,0.25,0.7121212121212123
highway_8,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8422837761447145
highway_8,faster_rcnn_resnet101,0.4,0.4,0.8939779474130619
highway_8,faster_rcnn_resnet101,0.5,0.5,0.9671071127354512
highway_8,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9728353140916808
highway_8,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9762577727529678
highway_8,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9856135401974612
highway_8,faster_rcnn_resnet101,1.0,1.0,1.0
highway_9,faster_rcnn_resnet101,0.05,0.05,0.14768509474506736
highway_9,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.1864372874574915
highway_9,faster_rcnn_resnet101,0.1,0.1,0.2822918746256738
highway_9,faster_rcnn_resnet101,0.2,0.2,0.5713158413888342
highway_9,faster_rcnn_resnet101,0.25,0.25,0.7186454026383147
highway_9,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8653465346534653
highway_9,faster_rcnn_resnet101,0.4,0.4,0.9061821054710646
highway_9,faster_rcnn_resnet101,0.5,0.5,0.9729623051115059
highway_9,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9753500295799645
highway_9,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9796160696615871
highway_9,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9905175819834058
highway_9,faster_rcnn_resnet101,1.0,1.0,1.0
highway_10,faster_rcnn_resnet101,0.05,0.05,0.13440860215053763
highway_10,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.18412079883097904
highway_10,faster_rcnn_resnet101,0.1,0.1,0.2775234883160685
highway_10,faster_rcnn_resnet101,0.2,0.2,0.5514775977121068
highway_10,faster_rcnn_resnet101,0.25,0.25,0.6807500593401377
highway_10,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8530040370458324
highway_10,faster_rcnn_resnet101,0.4,0.4,0.8984337921214998
highway_10,faster_rcnn_resnet101,0.5,0.5,0.9759695455626932
highway_10,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9792256846081209
highway_10,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9829383886255925
highway_10,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.991225990040313
highway_10,faster_rcnn_resnet101,1.0,1.0,1.0
highway_11,faster_rcnn_resnet101,0.05,0.05,0.14026275115919629
highway_11,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.18143215595444895
highway_11,faster_rcnn_resnet101,0.1,0.1,0.2771970576848625
highway_11,faster_rcnn_resnet101,0.2,0.2,0.5497502881290819
highway_11,faster_rcnn_resnet101,0.25,0.25,0.6942307692307692
highway_11,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8559907834101382
highway_11,faster_rcnn_resnet101,0.4,0.4,0.905638665132336
highway_11,faster_rcnn_resnet101,0.5,0.5,0.9750575594781273
highway_11,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9764051409936696
highway_11,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9833173537871526
highway_11,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9902205177372962
highway_11,faster_rcnn_resnet101,1.0,1.0,1.0
highway_12,faster_rcnn_resnet101,0.05,0.05,0.15487651737128508
highway_12,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.19443272880641083
highway_12,faster_rcnn_resnet101,0.1,0.1,0.29412993524127845
highway_12,faster_rcnn_resnet101,0.2,0.2,0.5883812280339052
highway_12,faster_rcnn_resnet101,0.25,0.25,0.712737681455735
highway_12,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.853508411981945
highway_12,faster_rcnn_resnet101,0.4,0.4,0.9007194244604315
highway_12,faster_rcnn_resnet101,0.5,0.5,0.9670823962379881
highway_12,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.973711025066232
highway_12,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9807298072980731
highway_12,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9877049180327868
highway_12,faster_rcnn_resnet101,1.0,1.0,1.0
highway_13,faster_rcnn_resnet101,0.05,0.05,0.1604180867984549
highway_13,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.20420704325218625
highway_13,faster_rcnn_resnet101,0.1,0.1,0.30787199252511094
highway_13,faster_rcnn_resnet101,0.2,0.2,0.6093605189990732
highway_13,faster_rcnn_resnet101,0.25,0.25,0.7377239934838259
highway_13,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8620291194823203
highway_13,faster_rcnn_resnet101,0.4,0.4,0.9046296296296297
highway_13,faster_rcnn_resnet101,0.5,0.5,0.973373466080111
highway_13,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.977346278317152
highway_13,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.978713558537714
highway_13,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.990268767377201
highway_13,faster_rcnn_resnet101,1.0,1.0,1.0
highway_14,faster_rcnn_resnet101,0.05,0.05,0.18255578093306288
