video_name,model,frame_rate,gpu time,f1
motorway_5,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9949890002444389
motorway_5,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_6,faster_rcnn_resnet101,0.05,0.05,0.3385832332791864
motorway_6,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.418949449308105
motorway_6,faster_rcnn_resnet101,0.1,0.1,0.593159631996629
motorway_6,faster_rcnn_resnet101,0.2,0.2,0.930460333006856
motorway_6,faster_rcnn_resnet101,0.25,0.25,0.9657347067479505
motorway_6,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9770010485844111
motorway_6,faster_rcnn_resnet101,0.4,0.4,0.9818232662192393
motorway_6,faster_rcnn_resnet101,0.5,0.5,0.9870566011334221
motorway_6,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.989800195612687
motorway_6,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9916142557651991
motorway_6,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9952460850111856
motorway_6,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_7,faster_rcnn_resnet101,0.05,0.05,0.40299951620706337
motorway_7,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.4775885927441189
motorway_7,faster_rcnn_resnet101,0.1,0.1,0.6798261499456717
motorway_7,faster_rcnn_resnet101,0.2,0.2,0.9463168030813673
motorway_7,faster_rcnn_resnet101,0.25,0.25,0.9708143165986067
motorway_7,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9818531426511237
motorway_7,faster_rcnn_resnet101,0.4,0.4,0.9865416967075223
motorway_7,faster_rcnn_resnet101,0.5,0.5,0.9907596303852154
motorway_7,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9917742419693786
motorway_7,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9939968783767559
motorway_7,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9968204451376808
motorway_7,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_8,faster_rcnn_resnet101,0.05,0.05,0.36502403846153847
motorway_8,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.42962962962962964
motorway_8,faster_rcnn_resnet101,0.1,0.1,0.6081947743467934
motorway_8,faster_rcnn_resnet101,0.2,0.2,0.9439858490566039
motorway_8,faster_rcnn_resnet101,0.25,0.25,0.9697005423249233
motorway_8,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9790637497059516
motorway_8,faster_rcnn_resnet101,0.4,0.4,0.9836239396795475
motorway_8,faster_rcnn_resnet101,0.5,0.5,0.9896421845574388
motorway_8,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9922882204038382
motorway_8,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9924122110464091
motorway_8,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9958223006766695
motorway_8,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_9,faster_rcnn_resnet101,0.05,0.05,0.4087690285375058
motorway_9,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.47843369418132614
motorway_9,faster_rcnn_resnet101,0.1,0.1,0.6687916788994674
motorway_9,faster_rcnn_resnet101,0.2,0.2,0.9575315473944578
motorway_9,faster_rcnn_resnet101,0.25,0.25,0.9770013824305643
motorway_9,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9829074151654796
motorway_9,faster_rcnn_resnet101,0.4,0.4,0.9854793488722434
motorway_9,faster_rcnn_resnet101,0.5,0.5,0.991590310028869
motorway_9,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9927599916300481
motorway_9,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9934695244474213
motorway_9,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9965253066521539
motorway_9,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_10,faster_rcnn_resnet101,0.05,0.05,0.39335811648079305
motorway_10,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.47094377012633143
motorway_10,faster_rcnn_resnet101,0.1,0.1,0.6574599260172626
motorway_10,faster_rcnn_resnet101,0.2,0.2,0.9583271832718327
motorway_10,faster_rcnn_resnet101,0.25,0.25,0.9721389612304063
motorway_10,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9821595321177571
motorway_10,faster_rcnn_resnet101,0.4,0.4,0.9853932031672652
