Video_name,object count median,object count avg,object count mode,object count var,object count std,object count skewness,object count kurtosis,object count second_moment,object count percentile10,object count percentile25,object count percentile75,object count percentile90,object count iqr,object count entropy,object area median,object area avg,object area mode,object area var,object area std,object area skewness,object area kurtosis,object area second_moment,object area percentile10,object area percentile25,object area percentile75,object area percentile90,object area iqr,object area entropy,arrival rate median,arrival rate avg,arrival rate mode,arrival rate var,arrival rate std,arrival rate skewness,arrival rate kurtosis,arrival rate second_moment,arrival rate percentile10,arrival rate percentile25,arrival rate percentile75,arrival rate percentile90,arrival rate iqr,arrival rate entropy,velocity median,velocity avg,velocity mode,velocity var,velocity std,velocity skewness,velocity kurtosis,velocity second_moment,velocity percentile10,velocity percentile25,velocity percentile75,velocity percentile90,velocity iqr,velocity entropy,total area median,total area avg,total area mode,total area var,total area std,total area skewness,total area kurtosis,total area second_moment,total area percentile10,total area percentile25,total area percentile75,total area percentile90,total area iqr,total area entropy,percent_of_frame_w_object,percent_of_frame_w_new_object,nb_distinct_classes
highway_10,3.0,2.8133333333333335,2,1.4398222222222221,1.1999259236395479,0.11236923097114693,-0.435038914729152,1.4398222222222221,1.0,2.0,4.0,4.0,2.0,6.518929510071883,0.008794487847222223,0.010498472674763032,0.004231770833333333,3.48540229874806e-05,0.005903729582855282,0.9998732840110425,0.6070093185620462,3.48540229874806e-05,0.004368489583333334,0.005559895833333333,0.014322916666666666,0.01924728732638889,0.008763020833333333,7.507105487896977,2.0,2.509333333333333,2,1.831246222222222,1.3532354644415074,0.40476762774036584,0.05637174046442661,1.831246222222222,1.0,2.0,3.0,4.0,1.0,6.45194508676749,2.4225175034153006,2.817240155062886,1.7877604166666667,1.2729740904537559,1.1282615345981426,1.6808884847006398,3.1756613082690786,1.2729740904537559,1.8268451347387784,2.0488148506347947,3.226794229770721,4.466277600319401,1.1779793791359263,7.467032204756074,0.02587890625,0.028738317418981477,0.0,0.00031355497843450644,0.017707483684434287,0.625157283737645,-0.2887607430739112,0.00031355497843450644,0.007889431423611112,0.015076497395833333,0.041328667534722224,0.05487749565972222,0.02625217013888889,6.423713451467645,0.9813333333333333,0.09866666666666667,1
highway_11,3.0,3.482666666666667,3,1.6896995555555558,1.2998844393081854,0.07081371725616874,-0.27985719794716113,1.6896995555555558,2.0,3.0,4.0,5.0,1.0,6.5457420969670785,0.008984375,0.01072839440629254,0.003949652777777778,3.7537482018592524e-05,0.006126783986610963,1.0579445210829967,0.7455420988783055,3.7537482018592524e-05,0.004427842881944445,0.005670572916666667,0.014517415364583335,0.019463975694444448,0.008846842447916668,7.717077524530891,3.0,3.033333333333333,3,1.3522222222222222,1.1628509028341605,0.21500064562771518,-0.47813602018514745,1.3522222222222222,2.0,2.0,4.0,5.0,2.0,6.543468313856451,2.4247049247049244,2.702350315126861,2.0,0.8271813676040731,0.9094951168665355,1.728495132939256,4.022978429206202,0.8271813676040731,1.8703722747840392,2.077397910731244,3.048641745994892,3.9760824005715656,0.9712438352636479,7.704792370444693,0.03570855034722222,0.03628819733796296,0.023170572916666667,0.00024638068583169735,0.015696518270995555,0.34590430090140384,-0.45097505283627015,0.00024638068583169735,0.01697211371527778,0.02389621310763889,0.046176486545138895,0.05869835069444445,0.022280273437500005,6.523511728081608,1.0,0.11733333333333333,1
highway_12,3.0,3.26,4,1.7310666666666665,1.315700067137897,0.05452842208793436,-0.7458335911323823,1.7310666666666665,2.0,2.0,4.0,5.0,2.0,6.532327215526944,0.008701171875,0.010627735528857077,0.004791666666666666,4.2972137428907794e-05,0.006555313678910247,2.909612145534638,33.26330661294248,4.2972137428907794e-05,0.004427083333333333,0.0055859375,0.01435546875,0.01941666666666666,0.00876953125,7.6406432706289955,3.0,2.892,3,1.856336,1.362474219939592,0.281001811579006,-0.1918094207724459,1.856336,1.0,2.0,4.0,5.0,2.0,6.49733986743114,2.3032901296111667,2.613389725583257,1.8587570621468925,0.9883528774644077,0.9941593823247898,1.6042388257905489,3.5960634348985296,0.9883528774644077,1.6998144712430427,1.9050823445470106,3.070410764374997,3.970428353989998,1.1653284198279863,7.618772681852913,0.03133843315972222,0.03380615885416667,0.0,0.00034093124805395183,0.018464323655470075,0.7224328094117626,0.86362978452954,0.00034093124805395183,0.011816840277777779,0.019582248263888886,0.045406629774305554,0.057826063368055555,0.025824381510416668,6.467764432137998,0.9946666666666667,0.11333333333333333,1
highway_13,3.0,2.8786666666666667,3,1.5706115555555555,1.2532404220880986,0.10778321747129913,-0.30935057743251004,1.5706115555555555,1.0,2.0,4.0,4.0,2.0,6.514795719039677,0.008719618055555555,0.010479512240427665,0.003597005208333333,3.7652347565096784e-05,0.006136150875353114,1.1815408426548948,1.617460582779735,3.7652347565096784e-05,0.004296875,0.005477430555555555,0.014297417534722221,0.01920746527777778,0.008819986979166666,7.520730258987246,2.0,2.372,2,1.4282826666666666,1.1951078054580124,0.43501973046371695,0.11799449127135953,1.4282826666666666,1.0,2.0,3.0,4.0,1.0,6.47891920942565,2.1199514120862437,2.6440893886661114,1.7,1.5281819635829144,1.236196571578693,1.635327200691187,2.2282382781507337,1.5281819635829144,1.6422068714491445,1.8287052525928404,3.0651988393923877,4.600722209813119,1.2364935867995472,7.473359974671085,0.028763563368055557,0.02945396556712963,0.0,0.0002467360895367511,0.015707835291240837,0.3449412184422484,-0.22390884281970624,0.0002467360895367511,0.008568033854166667,0.019195963541666666,0.039106445312499995,0.049799370659722224,0.01991048177083333,6.464256475041397,0.984,0.09466666666666666,1
highway_14,3.0,2.98,3,1.6596,1.2882546332150333,0.2804431883019151,-0.21451509715728312,1.6596,1.0,2.0,4.0,5.0,2.0,6.520764751979616,0.008880208333333334,0.010561257631897837,0.003949652777777778,3.8673202925244846e-05,0.006218778250206776,1.2517014182203772,1.9816885863786489,3.8673202925244846e-05,0.004292317708333333,0.005533854166666667,0.014191623263888889,0.019188802083333338,0.008657769097222223,7.554525704018694,2.0,2.1626666666666665,2,1.642872888888889,1.2817460313528921,0.4391035528804705,0.20343579393458366,1.642872888888889,1.0,1.0,3.0,4.0,2.0,6.414302652818266,1.9130590339892664,2.3804380516873267,1.6857142857142857,1.3182184514775597,1.148136948049996,1.9114834671595868,3.4012194507034037,1.3182184514775597,1.5251687357929709,1.6923171936758894,2.501623376623377,4.196383768345157,0.8093061829474875,7.513191610001918,0.028226453993055553,0.030738904803240742,0.0,0.000302481778265743,0.0173920032850084,0.6872618867711009,0.2060926606658846,0.000302481778265743,0.009550564236111113,0.01753445095486111,0.04175699869791667,0.053732747395833336,0.024222547743055562,6.457193277055733,0.9933333333333333,0.08533333333333333,1
highway_15,4.0,3.8413333333333335,3,2.0934915555555555,1.446890305294619,0.016450610382054406,-0.6942480703585385,2.0934915555555555,2.0,3.0,5.0,6.0,2.0,6.544597591174107,0.009006076388888888,0.010528719954009023,0.0035091145833333333,3.888350713505289e-05,0.00623566412942943,4.821918823966408,94.45419072456089,3.888350713505289e-05,0.004481336805555555,0.005772569444444445,0.01435546875,0.018628472222222223,0.008582899305555555,7.821181201621455,2.0,2.256,2,1.2197973333333334,1.1044443550189993,0.21260302692660116,0.1911313948686395,1.2197973333333334,1.0,2.0,3.0,4.0,1.0,6.480217331383563,1.6856717168785433,2.0748457057224883,1.4237288135593222,1.0859112683732797,1.0420706638099355,2.455193998981844,6.164097089790889,1.0859112683732797,1.4339919486781005,1.5388396204185677,1.9189134339080458,3.663247983900159,0.3800738134894781,7.783748043033395,0.03885199652777778,0.03947959635416667,0.036467013888888886,0.00030369645704636435,0.01742688890899246,0.6685042841224221,2.928671624995239,0.00030369645704636435,0.016161892361111114,0.028080240885416666,0.05047715928819444,0.06103656684027778,0.022396918402777775,6.519256919068697,1.0,0.08933333333333333,1
highway_16,4.0,3.552,4,1.9219626666666667,1.3863486814891364,-0.13472147934337994,0.07656350941365009,1.9219626666666667,2.0,3.0,4.0,5.0,1.0,6.5312176259802985,0.0089697265625,0.010783767165603104,0.005078125,4.513738235868208e-05,0.006718436005402007,3.9089055130560975,58.57809630219109,4.513738235868208e-05,0.004453125,0.00580078125,0.014443359375,0.0191201171875,0.008642578124999998,7.7287610438422,2.0,2.449333333333333,2,1.8314328888888889,1.3533044331889588,0.33643164258330915,-0.5280517837481455,1.8314328888888889,1.0,1.0,3.0,4.0,2.0,6.449250382961562,1.6912621359223303,2.2149245173706347,10.0,1.5144349612485015,1.2306238098007456,2.200567188624751,5.546485027272432,1.5144349612485015,1.3780244368537051,1.4960346070656094,2.2614087301587302,4.060590234311174,0.7653741230931208,7.671339131914685,0.03510796440972222,0.03709645688657407,0.0,0.0003091474561405239,0.017582589574363722,0.7946493679273339,3.035052485831236,0.0003091474561405239,0.015650282118055556,0.026612684461805557,0.047358398437500004,0.05929155815972223,0.020745713975694448,6.501592565113867,0.98,0.09333333333333334,1
highway_17,3.0,3.1133333333333333,4,1.6231555555555557,1.2740312223629198,-0.30561425445083357,-0.5080984852322814,1.6231555555555557,1.0,2.0,4.0,5.0,2.0,6.519965857818864,0.009055989583333333,0.01066210379862598,0.0068359375,3.587820615383873e-05,0.005989841913927172,1.100107100427755,1.2754465312007097,3.587820615383873e-05,0.004443359375,0.005665690104166666,0.014516059027777778,0.019237630208333332,0.008850368923611112,7.609822869078511,2.0,2.1613333333333333,2,1.713971555555556,1.3091873645722203,0.3705905675373993,-0.12189340446429409,1.713971555555556,1.0,1.0,3.0,4.0,2.0,6.402291489162633,1.928440366972477,2.3308776600670646,1.5868686868686868,1.055959261962128,1.02759878452737,2.0566745147441736,4.624912115806526,1.055959261962128,1.5667128142793165,1.7000446030330063,2.4922558922558924,3.863485603543743,0.7922112892228861,7.581000278362694,0.0324853515625,0.032230054976851844,0.0,0.00029150066303541817,0.017073390496190794,0.19095736968923552,-0.43427140607635817,0.00029150066303541817,0.009282986111111112,0.019439561631944446,0.04371690538194444,0.054040798611111114,0.024277343749999996,6.460962201735167,0.9746666666666667,0.084,1
highway_18,4.0,3.8653333333333335,4,1.6338648888888887,1.27822724462002,0.13783277485189743,-0.04030519268941157,1.6338648888888887,2.0,3.0,5.0,5.0,2.0,6.562619932139963,0.008916015625,0.010637048425462804,0.004921875,3.761369897948152e-05,0.006133000813588852,1.2388542288267346,2.0618149995391812,3.761369897948152e-05,0.004433159722222222,0.005638020833333333,0.014520941840277777,0.01928993055555556,0.008882921006944444,7.820559469739667,3.0,2.994666666666667,3,2.0506382222222226,1.4320049658511043,0.12650229151074144,-0.6803876660647421,2.0506382222222226,1.0,2.0,4.0,5.0,2.0,6.492402870722971,2.02367395864549,2.309963032663665,1.6363636363636362,0.6317881142893016,0.7948510013136434,1.603721232814918,3.837121449539816,0.6317881142893016,1.5855743530077668,1.7554673721340388,2.7303220035778177,3.4389643985358274,0.9748546314437789,7.815333035254376,0.03732747395833333,0.040096017071759256,0.015415581597222222,0.00034009736989561276,0.01844172903758248,0.5334486633551395,0.28609367627245197,0.00034009736989561276,0.0173984375,0.027657877604166665,0.05197374131944445,0.06285134548611111,0.02431586371527778,6.510779666600077,0.9986666666666667,0.11466666666666667,1
highway_19,3.0,3.192,3,1.7231360000000004,1.312682749181995,-0.127149871724441,-0.3331546617703429,1.7231360000000004,1.0,2.0,4.0,5.0,2.0,6.5218678540350385,0.008783637152777777,0.010555115454289658,0.0037239583333333335,3.5899408481623604e-05,0.005991611509570994,1.014656768271878,0.5925980597237279,3.5899408481623604e-05,0.0043023003472222225,0.005644531249999999,0.014386393229166666,0.019620442708333335,0.008741861979166666,7.630927904448116,2.0,2.436,2,1.499237333333333,1.2244334744416836,0.10465435423475082,-0.17750704718717047,1.499237333333333,1.0,2.0,3.0,4.0,1.0,6.466845413538374,2.145330859616574,2.4775091511906915,1.784375,0.9343418182586789,0.9666135826992496,1.8439520243803462,4.157062357084288,0.9343418182586789,1.6585561497326202,1.8302807150936578,2.822635135135135,3.8888888888888893,0.9923544200414773,7.617316417977923,0.03169108072916667,0.032867177372685186,0.0,0.0003096259359611459,0.01759619095034905,0.32017640941705283,-0.41413416319327023,0.0003096259359611459,0.010658854166666667,0.018994954427083335,0.046146104600694446,0.054716145833333334,0.02715115017361111,6.462933468395063,0.9786666666666667,0.09066666666666667,1
highway_20,3.0,2.8333333333333335,3,1.4508888888888887,1.2045284923524593,0.2537182526516584,-0.349417133276817,1.4508888888888887,1.0,2.0,4.0,5.0,2.0,6.523323364290641,0.008678385416666667,0.010559156454248366,0.004296875,3.8863754576814366e-05,0.006234080090664089,1.2311778073445467,1.595026546141316,3.8863754576814366e-05,0.004306640625,0.005583767361111111,0.01439670138888889,0.019087022569444445,0.008812934027777778,7.503551186504646,2.0,2.1533333333333333,1,1.577822222222222,1.256113936799613,0.6135097903208543,-0.21375054909522984,1.577822222222222,1.0,1.0,3.0,4.0,2.0,6.440328768697872,2.150273224043716,2.5618736466129275,2.033333333333333,1.2515518441167817,1.1187277792728585,2.137139220442838,5.5667425661104915,1.2515518441167817,1.7024691358024693,1.8868411160986664,2.767475244535684,4.136452241715399,0.8806341284370174,7.476373115105062,0.027177191840277778,0.02901785300925926,0.0,0.0002612493448106219,0.01616320960733424,0.7536651741114724,0.37226770596088077,0.0002612493448106219,0.011213541666666667,0.01569091796875,0.039268120659722225,0.05148773871527779,0.023577202690972226,6.46416529434174,0.9893333333333333,0.08666666666666667,1
highway_21,3.5,3.52,3,1.5882666666666667,1.2602645224978233,-0.0011510583581403272,-0.03894171765997445,1.5882666666666667,2.0,3.0,4.0,5.0,1.0,6.549503963794555,0.008949110243055555,0.010531366727167509,0.003949652777777778,3.391535382044636e-05,0.005823689021612191,0.9890414579059735,0.5807827256229205,3.391535382044636e-05,0.004467230902777779,0.0056922743055555555,0.01435546875,0.019005533854166666,0.008663194444444444,7.735738223085198,3.0,3.2253333333333334,4,1.449224888888889,1.2038375674852855,0.04253963610719257,-0.4798170611531112,1.449224888888889,2.0,2.0,4.0,5.0,2.0,6.546025328983258,2.338164251207729,2.6087495254088178,4.0,0.779017472705729,0.8826196648079675,1.462294360113847,2.57981495094252,0.779017472705729,1.7663344374923322,1.9858790114237836,3.0297050050339522,3.93960242343863,1.0438259936101686,7.712664587791989,0.034683159722222225,0.03608980758101851,0.0,0.00026681570271961644,0.016334494259682985,0.5375246208466699,0.52855335939257,0.00026681570271961644,0.01632161458333333,0.023933648003472224,0.04763699001736111,0.056869683159722226,0.023703342013888885,6.513496670126163,0.992,0.12133333333333333,1
