Video_name,object count median,object count avg,object count mode,object count var,object count std,object count skewness,object count kurtosis,object count second_moment,object count percentile10,object count percentile25,object count percentile75,object count percentile90,object count iqr,object count entropy,object area median,object area avg,object area mode,object area var,object area std,object area skewness,object area kurtosis,object area second_moment,object area percentile10,object area percentile25,object area percentile75,object area percentile90,object area iqr,object area entropy,arrival rate median,arrival rate avg,arrival rate mode,arrival rate var,arrival rate std,arrival rate skewness,arrival rate kurtosis,arrival rate second_moment,arrival rate percentile10,arrival rate percentile25,arrival rate percentile75,arrival rate percentile90,arrival rate iqr,arrival rate entropy,velocity median,velocity avg,velocity mode,velocity var,velocity std,velocity skewness,velocity kurtosis,velocity second_moment,velocity percentile10,velocity percentile25,velocity percentile75,velocity percentile90,velocity iqr,velocity entropy,total area median,total area avg,total area mode,total area var,total area std,total area skewness,total area kurtosis,total area second_moment,total area percentile10,total area percentile25,total area percentile75,total area percentile90,total area iqr,total area entropy,percent_of_frame_w_object,percent_of_frame_w_new_object,nb_distinct_classes
tv_show_0,5.0,9.035555555555556,1,87.62095802469139,9.360606712424756,1.127260604450842,-0.43822541354744926,87.62095802469139,1.0,2.75,8.0,26.0,5.25,6.327308973382364,0.04898733104911113,0.13478394391462603,0.0032977094952229653,0.027885169981294585,0.1669885324844032,1.6317583930622732,1.80687409231294,0.027885169981294585,0.010302893838771744,0.01713521875075881,0.19266824856734235,0.435331508162285,0.17553302981658353,8.36659510303846,10.0,13.836666666666666,0,149.70554444444443,12.235421710936016,0.9205549146122631,0.046590562726354534,149.70554444444443,1.0,4.0,22.0,31.0,18.0,6.401846566342913,1.0769373837684184,1.4232487656736748,10.0,2.2959290109608355,1.5152323290376415,5.023039558644292,24.496698818882447,2.2959290109608355,1.0249510353044096,1.0418957916597442,1.1459342270813653,1.3328465673967722,0.10403843542162106,8.607848350155509,0.8818191189236111,0.7688449351369598,0.36590494791666667,0.039999491048044886,0.19999872761606483,-1.0002088386302475,-0.6158607074129496,0.039999491048044886,0.43643489583333334,0.7010289171006944,0.9125664605034722,0.9402234157986111,0.21153754340277786,6.7643639337861,1.0,0.28888888888888886,1
tv_show_1,1.0,8.13,1,152.56865555555555,12.351868504625346,1.4217323927870793,0.3744869586462789,152.56865555555555,1.0,1.0,6.0,30.100000000000023,5.0,5.874823262321284,0.029133009985770897,0.09360421824373448,0.0034551968633480595,0.02110133277702077,0.14526297799859664,2.4834708754755375,5.992279198550195,0.02110133277702077,0.010945135756895985,0.01726269180519651,0.10559724384304839,0.2980204633182009,0.08833455203785187,8.106763461547427,2.0,15.357777777777779,0,419.3631061728395,20.4783570183948,1.1554458293045335,0.1545803384714639,419.3631061728395,0.0,0.0,29.0,50.0,29.0,5.918038142683017,1.1373482844082519,2.1602816437454924,10.0,7.161301001125534,2.6760607244839445,2.434672407408873,4.138447534986521,7.161301001125534,1.044437297350476,1.0761508295603142,1.2983246089230556,7.621186939888326,0.2221737793627414,8.251461837054574,0.38774251302083335,0.4892993393132716,0.35711805555555554,0.07265611110046481,0.2695479755080064,0.5187125583590481,-1.365547834409231,0.07265611110046481,0.19909722222222226,0.2841872829861111,0.8191956922743057,0.891732421875,0.5350084092881946,6.653672397351483,1.0,0.23555555555555555,1
tv_show_2,1.0,3.411111111111111,1,39.56654320987653,6.290194210823425,2.324975917075683,3.6175763499321434,39.56654320987653,1.0,1.0,1.0,17.0,0.0,5.81735701445227,0.0842807560858263,0.16255890482706736,0.0030922998019654183,0.028722205450430485,0.1694762681039162,1.3206150909254661,1.1930681356446664,0.028722205450430485,0.015449626435169525,0.03519078086988723,0.28166426812018386,0.42601148495281344,0.24647348725029664,7.539720338733361,0.0,5.877777777777778,0,149.43395061728395,12.224318002133451,2.1403396865070894,3.3590738956274286,149.43395061728395,0.0,0.0,3.0,28.0,3.0,5.299516626860305,1.1422421218635939,1.8951893056261626,10.0,5.204854847674268,2.281415097625653,3.0719782327161234,7.812914946418003,5.204854847674268,1.0431798412874234,1.0763313775641685,1.2970259918821065,2.5256008751155297,0.22069461431793802,7.475892563023711,0.3358284505208333,0.4281901186342592,0.2768511284722222,0.041088017426345366,0.20270179433430127,1.5400485018424361,1.3527634763176142,0.041088017426345366,0.2730428602430556,0.2892727322048611,0.49092041015625,0.7888645833333333,0.20164767795138888,6.706373471397081,1.0,0.09888888888888889,1
tv_show_3,7.0,8.144444444444444,1,82.4258024691358,9.078865703882606,1.2490480091771006,0.10958443183292177,82.4258024691358,1.0,1.0,8.0,26.0,7.0,6.248875676020533,0.04021768556417488,0.13374809241328756,0.003921605136301728,0.03242505345323175,0.18006957947757793,1.8891094122912562,2.5180212048240804,0.03242505345323175,0.010780728253212689,0.019148183700815852,0.16203951119051557,0.5301892965746433,0.1428913274896997,8.208544605335316,6.0,10.155555555555555,0,158.23802469135802,12.579269640617376,1.3878027214516866,1.4218927895627136,158.23802469135802,0.0,0.0,16.0,33.0,16.0,6.047342421568568,1.0723686617417858,1.420129393084271,10.0,2.2384396875703314,1.4961416001068653,5.076076158330777,25.141177066304817,2.2384396875703314,1.023152851750916,1.0388414288395373,1.142925922498303,1.3516947285155625,0.10408449365876571,8.528976262029925,0.7930631510416667,0.727445906876929,0.1937641059027778,0.05613099193808387,0.23691980064588075,-1.0449595441735282,0.2533490649665979,0.05613099193808387,0.2638722873263889,0.59623779296875,0.943027072482639,0.9547591145833333,0.34678927951388894,6.737680410906547,1.0,0.20444444444444446,1
tv_show_4,1.0,5.704444444444444,1,70.79042469135801,8.413704575949765,1.6412835546622095,1.0314189055510745,70.79042469135801,1.0,1.0,6.0,23.0,5.0,5.991945812044527,0.03601570143872021,0.14048395851450793,0.001350341718447856,0.04156964514012283,0.2038863534916519,1.621108257808081,1.1689069186390926,0.04156964514012283,0.0084800346989408,0.014534736797239482,0.13772684714475134,0.5573758842878122,0.12319211034751185,7.719732064543956,5.0,13.386666666666667,0,304.8771555555555,17.46073181615122,1.478866298586484,1.333921705241548,304.8771555555555,0.0,1.0,19.0,42.10000000000002,18.0,6.058613772997887,1.1719966119230874,2.079709955278564,10.0,5.797480145226812,2.407795702551778,2.77515374039467,6.1347871538508425,5.797480145226812,1.0378783808776524,1.0720892007743077,1.5713615017471332,3.6220559772558185,0.4992723009728255,7.949687028746592,0.5899544270833333,0.6118595365547839,0.2702734375,0.02452030081382046,0.1565895935680927,0.30196434522941457,-0.2831753851913352,0.02452030081382046,0.41651085069444443,0.52857421875,0.7044493272569444,0.8318651258680558,0.17587510850694443,6.769509813166433,1.0,0.23333333333333334,1
tv_show_5,2.0,2.546666666666667,2,6.127822222222221,2.4754438434798356,4.33208018011633,18.845665092163824,6.127822222222221,2.0,2.0,2.0,3.0,0.0,6.548275375779976,0.15302284394533106,0.1679257641015242,0.0019422170933093715,0.019528731436882225,0.13974523761789603,1.3485286991731416,2.2715397902760257,0.019528731436882225,0.01108148207633083,0.06079081322689034,0.23959094668317604,0.30545857931198395,0.1788001334562857,7.4001347523350915,0.0,2.2466666666666666,0,42.60582222222221,6.527313553233229,3.966045162074407,14.985053857414961,42.60582222222221,0.0,0.0,1.0,3.0,1.0,5.01269489217847,1.094456166960232,1.7271206194385267,10.0,3.899868345924418,1.9748084327155426,3.5628395020874626,11.56728916511638,3.899868345924418,1.0229987880036222,1.0454276017117259,1.2231117980039214,2.4347558713991955,0.17768419629219556,7.29300294637701,0.40288682725694447,0.4024837758005401,0.5564268663194445,0.01948062717539645,0.1395730173615103,-0.12229711335553364,-0.6097670332178717,0.01948062717539645,0.17870496961805557,0.30958984375,0.49736789279513893,0.5766276041666666,0.18777804904513895,6.737958416233935,1.0,0.06888888888888889,1
tv_show_6,2.0,2.6844444444444444,2,13.111535802469136,3.6209854739378806,2.9266603706075265,7.271382708206783,13.111535802469136,1.0,1.0,2.0,2.0,1.0,6.283416937855891,0.16733831649960068,0.2167607379821593,0.00395679032247891,0.030052891402700482,0.1733576978466791,1.0411129639609797,0.07228201117756683,0.030052891402700482,0.02464139161561904,0.1028730917907649,0.2578016830936114,0.5427030903865331,0.1549285913028465,7.483249395050679,0.0,4.025555555555556,0,92.12045802469135,9.597940301163128,2.7455340221915634,6.560582771689026,92.12045802469135,0.0,0.0,1.0,18.0,1.0,5.175153674101316,1.0863890209575873,1.270287720658274,10.0,0.6959356495548743,0.8342275765969825,7.719328099154468,68.62316384172647,0.6959356495548743,1.0270842876346329,1.0460339981502003,1.1754535996606106,1.43468785772486,0.12941960151041032,7.569250168024089,0.5203483072916667,0.5257508632330247,0.5207161458333334,0.02195898271041313,0.14818563597870452,1.4630484269611335,1.880373701287036,0.02195898271041313,0.3810202907986111,0.40154296875,0.5670949978298612,0.6581724175347223,0.16555202907986116,6.766273633126255,1.0,0.0811111111111111,1
tv_show_7,2.0,3.1855555555555557,2,31.915569135802468,5.649386615890478,3.3481687145789727,9.374293743280832,31.915569135802468,1.0,1.0,2.0,2.0,1.0,6.052768066230231,0.10489129505232032,0.17328734612779229,0.006618775396086163,0.03175380317670582,0.17819596846367153,1.6453843812343194,1.7781209750833842,0.03175380317670582,0.026563411865653953,0.048790856559006175,0.20364685076480193,0.500609169338636,0.15485599420579577,7.529642413027793,1.0,4.613333333333333,0,165.2904888888889,12.856534870986385,3.3381167197932453,10.155347792817501,165.2904888888889,0.0,0.0,1.0,8.0,1.0,5.00655765416384,1.125083527423192,1.3964544166137334,10.0,1.5169821211051377,1.2316582809794028,5.927336055529884,35.89950951190052,1.5169821211051377,1.0333371541680796,1.0604179952683748,1.250421381273116,1.5110608387083264,0.1900033860047412,7.655711885071128,0.4194422743055556,0.45797901957947534,0.33827256944444445,0.040672776279177175,0.2016749272447549,0.9594934439972382,0.6533066448067442,0.040672776279177175,0.22182812500000001,0.3285991753472222,0.5655745442708333,0.705373263888889,0.2369753689236111,6.710640201596692,1.0,0.09,1
