video_name,model,frame_rate,gpu time,f1
park_6,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.21746880570409982
park_6,faster_rcnn_resnet101,0.1,0.1,0.3221476510067114
park_6,faster_rcnn_resnet101,0.2,0.2,0.6765676567656767
park_6,faster_rcnn_resnet101,0.25,0.25,0.7807308970099667
park_6,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9179229480737018
park_6,faster_rcnn_resnet101,0.4,0.4,0.9281045751633986
park_6,faster_rcnn_resnet101,0.5,0.5,0.9537953795379539
park_6,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9688013136288999
park_6,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9768211920529801
park_6,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.985172981878089
park_6,faster_rcnn_resnet101,1.0,1.0,1.0
park_7,faster_rcnn_resnet101,0.05,0.05,0.21518151815181516
park_7,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.28366013071895424
park_7,faster_rcnn_resnet101,0.1,0.1,0.39233226837060714
park_7,faster_rcnn_resnet101,0.2,0.2,0.7166666666666666
park_7,faster_rcnn_resnet101,0.25,0.25,0.8191556395715186
park_7,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9077212806026366
park_7,faster_rcnn_resnet101,0.4,0.4,0.9206145966709346
park_7,faster_rcnn_resnet101,0.5,0.5,0.9556527170518426
park_7,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9621212121212122
park_7,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9735849056603774
park_7,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9836683417085427
park_7,faster_rcnn_resnet101,1.0,1.0,1.0
park_8,faster_rcnn_resnet101,0.05,0.05,0.19607843137254902
park_8,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.22627737226277372
park_8,faster_rcnn_resnet101,0.1,0.1,0.33035714285714285
park_8,faster_rcnn_resnet101,0.2,0.2,0.5327868852459016
park_8,faster_rcnn_resnet101,0.25,0.25,0.6949152542372881
park_8,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.790513833992095
park_8,faster_rcnn_resnet101,0.4,0.4,0.7868852459016394
park_8,faster_rcnn_resnet101,0.5,0.5,0.8429752066115702
park_8,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.8796680497925312
park_8,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9024390243902439
park_8,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9635627530364373
park_8,faster_rcnn_resnet101,1.0,1.0,1.0
park_9,faster_rcnn_resnet101,0.05,0.05,0.42878820724040756
park_9,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.48933447098976113
park_9,faster_rcnn_resnet101,0.1,0.1,0.5855529512039207
park_9,faster_rcnn_resnet101,0.2,0.2,0.8016074450084603
park_9,faster_rcnn_resnet101,0.25,0.25,0.8685258964143426
park_9,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9218848167539268
park_9,faster_rcnn_resnet101,0.4,0.4,0.9292929292929294
park_9,faster_rcnn_resnet101,0.5,0.5,0.9537753608031793
park_9,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.959213553649864
park_9,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9725884076166563
park_9,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9859627068929395
park_9,faster_rcnn_resnet101,1.0,1.0,1.0
park_10,faster_rcnn_resnet101,0.05,0.05,0.4476534296028881
park_10,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.5573159366262814
park_10,faster_rcnn_resnet101,0.1,0.1,0.6429872495446266
park_10,faster_rcnn_resnet101,0.2,0.2,0.8935018050541518
park_10,faster_rcnn_resnet101,0.25,0.25,0.9239130434782609
park_10,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.943327239488117
park_10,faster_rcnn_resnet101,0.4,0.4,0.9507299270072993
park_10,faster_rcnn_resnet101,0.5,0.5,0.9707495429616088
park_10,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9753424657534246
park_10,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9798165137614678
park_10,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9917657822506861
park_10,faster_rcnn_resnet101,1.0,1.0,1.0
park_11,faster_rcnn_resnet101,0.05,0.05,0.27715355805243447
park_11,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.296028880866426
park_11,faster_rcnn_resnet101,0.1,0.1,0.4747081712062257
park_11,faster_rcnn_resnet101,0.2,0.2,0.7940074906367042
park_11,faster_rcnn_resnet101,0.25,0.25,0.8906882591093117
park_11,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9083969465648857
park_11,faster_rcnn_resnet101,0.4,0.4,0.9343629343629343
park_11,faster_rcnn_resnet101,0.5,0.5,0.9725490196078432
park_11,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9575289575289576
park_11,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9729729729729729
park_11,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9883268482490272
park_11,faster_rcnn_resnet101,1.0,1.0,1.0
park_12,faster_rcnn_resnet101,0.05,0.05,0.18035714285714283
park_12,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.22962962962962963
park_12,faster_rcnn_resnet101,0.1,0.1,0.3229357798165137
park_12,faster_rcnn_resnet101,0.2,0.2,0.6185185185185185
park_12,faster_rcnn_resnet101,0.25,0.25,0.7536764705882353
park_12,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9215143120960295
park_12,faster_rcnn_resnet101,0.4,0.4,0.9461966604823747
park_12,faster_rcnn_resnet101,0.5,0.5,0.9815157116451017
park_12,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9833641404805915
park_12,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9861239592969472
park_12,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9926062846580407
park_12,faster_rcnn_resnet101,1.0,1.0,1.0
park_13,faster_rcnn_resnet101,0.05,0.05,0.34086242299794656
park_13,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.402390438247012
park_13,faster_rcnn_resnet101,0.1,0.1,0.5955734406438632
park_13,faster_rcnn_resnet101,0.2,0.2,0.8423236514522823
park_13,faster_rcnn_resnet101,0.25,0.25,0.8727272727272729
park_13,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9127789046653144
park_13,faster_rcnn_resnet101,0.4,0.4,0.9259259259259259
park_13,faster_rcnn_resnet101,0.5,0.5,0.9363449691991786
park_13,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9475806451612903
park_13,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9656565656565657
park_13,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9857433808553971
park_13,faster_rcnn_resnet101,1.0,1.0,1.0
park_14,faster_rcnn_resnet101,0.05,0.05,0.22541966426858512
park_14,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.3173803526448362
park_14,faster_rcnn_resnet101,0.1,0.1,0.45563549160671457
park_14,faster_rcnn_resnet101,0.2,0.2,0.7638888888888888
park_14,faster_rcnn_resnet101,0.25,0.25,0.8571428571428571
park_14,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9357798165137614
park_14,faster_rcnn_resnet101,0.4,0.4,0.9543378995433791
park_14,faster_rcnn_resnet101,0.5,0.5,0.9658314350797267
park_14,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9722222222222222
park_14,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9723502304147466
park_14,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9816513761467889
park_14,faster_rcnn_resnet101,1.0,1.0,1.0
park_15,faster_rcnn_resnet101,0.05,0.05,0.2491490810074881
park_15,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.314499659632403
park_15,faster_rcnn_resnet101,0.1,0.1,0.4445936870382807
park_15,faster_rcnn_resnet101,0.2,0.2,0.7602417730020147
park_15,faster_rcnn_resnet101,0.25,0.25,0.854655056932351
park_15,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9259506337558372
park_15,faster_rcnn_resnet101,0.4,0.4,0.937625754527163
park_15,faster_rcnn_resnet101,0.5,0.5,0.9726848767488341
park_15,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.968561872909699
park_15,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9793195463642428
park_15,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9906417112299465
park_15,faster_rcnn_resnet101,1.0,1.0,1.0
park_16,faster_rcnn_resnet101,0.05,0.05,0.30396475770925113
park_16,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.3985932004689332
park_16,faster_rcnn_resnet101,0.1,0.1,0.5701559020044544
park_16,faster_rcnn_resnet101,0.2,0.2,0.8507795100222717
park_16,faster_rcnn_resnet101,0.25,0.25,0.9129464285714286
park_16,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9426321709786276
park_16,faster_rcnn_resnet101,0.4,0.4,0.9552572706935123
park_16,faster_rcnn_resnet101,0.5,0.5,0.9753363228699551
park_16,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9809203142536477
park_16,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9842696629213482
park_16,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9910313901345291
park_16,faster_rcnn_resnet101,1.0,1.0,1.0
park_17,faster_rcnn_resnet101,0.05,0.05,0.21551724137931033
park_17,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.26371681415929205
park_17,faster_rcnn_resnet101,0.1,0.1,0.38928571428571423
park_17,faster_rcnn_resnet101,0.2,0.2,0.7502222222222222
park_17,faster_rcnn_resnet101,0.25,0.25,0.8464285714285714
park_17,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9285083848190644
park_17,faster_rcnn_resnet101,0.4,0.4,0.945389435989257
park_17,faster_rcnn_resnet101,0.5,0.5,0.9642857142857143
park_17,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.967111111111111
park_17,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9769094138543518
park_17,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9901873327386262
park_17,faster_rcnn_resnet101,1.0,1.0,1.0
park_18,faster_rcnn_resnet101,0.05,0.05,0.25
park_18,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.3121951219512195
park_18,faster_rcnn_resnet101,0.1,0.1,0.41999999999999993
park_18,faster_rcnn_resnet101,0.2,0.2,0.6461538461538461
park_18,faster_rcnn_resnet101,0.25,0.25,0.7549019607843137
park_18,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9038461538461539
park_18,faster_rcnn_resnet101,0.4,0.4,0.9230769230769231
park_18,faster_rcnn_resnet101,0.5,0.5,0.9504950495049505
park_18,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9547738693467336
park_18,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9705882352941176
park_18,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9801980198019802
park_18,faster_rcnn_resnet101,1.0,1.0,1.0
park_19,faster_rcnn_resnet101,0.05,0.05,0.2194513715710723
park_19,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.2923433874709977
park_19,faster_rcnn_resnet101,0.1,0.1,0.4228028503562945
park_19,faster_rcnn_resnet101,0.2,0.2,0.7614678899082569
park_19,faster_rcnn_resnet101,0.25,0.25,0.8531468531468531
park_19,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9500000000000001
park_19,faster_rcnn_resnet101,0.4,0.4,0.9454545454545454
park_19,faster_rcnn_resnet101,0.5,0.5,0.9748283752860412
park_19,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9774774774774775
park_19,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9886621315192745
park_19,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9954545454545455
park_19,faster_rcnn_resnet101,1.0,1.0,1.0
park_20,faster_rcnn_resnet101,0.05,0.05,0.223463687150838
park_20,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.30392156862745096
park_20,faster_rcnn_resnet101,0.1,0.1,0.47619047619047616
park_20,faster_rcnn_resnet101,0.2,0.2,0.8442211055276383
park_20,faster_rcnn_resnet101,0.25,0.25,0.8669950738916256
park_20,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.90625
park_20,faster_rcnn_resnet101,0.4,0.4,0.9346733668341709
park_20,faster_rcnn_resnet101,0.5,0.5,0.9547738693467336
park_20,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9696969696969697
