Video_name,object count median,object count avg,object count mode,object count var,object count std,object count skewness,object count kurtosis,object count second_moment,object count percentile10,object count percentile25,object count percentile75,object count percentile90,object count iqr,object count entropy,object area median,object area avg,object area mode,object area var,object area std,object area skewness,object area kurtosis,object area second_moment,object area percentile10,object area percentile25,object area percentile75,object area percentile90,object area iqr,object area entropy,arrival rate median,arrival rate avg,arrival rate mode,arrival rate var,arrival rate std,arrival rate skewness,arrival rate kurtosis,arrival rate second_moment,arrival rate percentile10,arrival rate percentile25,arrival rate percentile75,arrival rate percentile90,arrival rate iqr,arrival rate entropy,velocity median,velocity avg,velocity mode,velocity var,velocity std,velocity skewness,velocity kurtosis,velocity second_moment,velocity percentile10,velocity percentile25,velocity percentile75,velocity percentile90,velocity iqr,velocity entropy,total area median,total area avg,total area mode,total area var,total area std,total area skewness,total area kurtosis,total area second_moment,total area percentile10,total area percentile25,total area percentile75,total area percentile90,total area iqr,total area entropy,percent_of_frame_w_object,percent_of_frame_w_new_object,nb_distinct_classes
park_11,0.0,0.1411111111111111,0,0.13008765432098765,0.36067666173594826,2.342252043433411,4.407977497392062,0.13008765432098765,0.0,0.0,0.0,1.0,0.0,4.800524271935131,0.009375,0.0326751490048119,0.0047395833333333335,0.004129372719956168,0.06426019545532186,3.255800429243906,9.57615207439568,0.004129372719956168,0.003332682291666667,0.005419921875,0.03125542534722222,0.0553381076388889,0.02583550347222222,3.843043664679567,0.0,0.33444444444444443,0,0.5003691358024692,0.7073677514578037,2.057755077978578,3.2157159692436235,0.5003691358024692,0.0,0.0,0.0,2.0,0.0,5.174415574118788,1.6271350016730122,1.698466263451011,1.0760869565217392,0.15682851393269026,0.39601580010485726,2.37061453216403,10.247594728550295,0.15682851393269026,1.325159831058308,1.423498000770728,1.8621720172443976,2.1155793973773998,0.43867401647366955,4.658016129553302,0.0,0.004426303288966049,0.0,0.0007174944005082877,0.026786085949766676,9.327986123564928,91.92509459557778,0.0007174944005082877,0.0,0.0,0.0,0.005321940104166669,0.0,3.7548321179996376,0.13666666666666666,0.01,1
park_12,0.0,0.6,0,0.671111111111111,0.8192137151629671,1.1568191567895985,0.3574843208631209,0.671111111111111,0.0,0.0,1.0,2.0,1.0,5.8334858976631825,0.008422309027777778,0.02901592238940329,0.0024739583333333332,0.0020813461171562226,0.0456217724026174,2.4698859785888656,6.172467984398944,0.0020813461171562226,0.0030085720486111114,0.004509548611111111,0.028800455729166667,0.09864062500000002,0.024290907118055555,5.472133553332112,0.0,0.43222222222222223,0,0.44096172839506176,0.6640494924288864,1.433287375602913,1.4553529042186355,0.44096172839506176,0.0,0.0,1.0,1.0,1.0,5.667719358940535,2.309122713797349,2.3201989074006137,3.0937499999999996,0.24342312070681513,0.4933792868643911,0.9269723659739789,4.175213175186512,0.24342312070681513,1.719355549514089,1.9786763806183212,2.6014133815857954,2.9054557124518623,0.6227370009674742,6.19663670509153,0.0,0.01721050708912037,0.0,0.0015952753457876426,0.03994089815950115,3.2359227215340156,11.356825893032527,0.0015952753457876426,0.0,0.0,0.011058756510416665,0.05539648437500001,0.011058756510416665,5.274070709278573,0.4122222222222222,0.015555555555555555,1
park_13,0.0,0.27444444444444444,0,0.35023580246913577,0.5918072342149391,2.020271500580302,2.776550062745935,0.35023580246913577,0.0,0.0,0.0,1.0,0.0,5.127736447736671,0.007731119791666667,0.017967410136920825,0.0018619791666666667,0.0019002923501958019,0.0435923427931535,5.563059031582251,31.948795196595903,0.0019002923501958019,0.0030112847222222225,0.004392361111111111,0.014694010416666667,0.02318684895833334,0.010301649305555556,4.493506482582841,0.0,0.7,0,1.5277777777777777,1.2360330811826103,2.4087616555217632,6.432485553719008,1.5277777777777777,0.0,0.0,1.0,2.0,1.0,5.593027352819824,1.4034181240063592,1.5664469413875606,1.4141414141414141,0.431726614585329,0.6570590647615547,4.533530520782647,24.628355246558705,0.431726614585329,1.2258980335127345,1.3027220911949686,1.5158686730506157,1.9068660443892673,0.21314658185564705,5.261710773522953,0.0,0.004851208043981481,0.0,0.0005913682831260043,0.024318064954391504,10.130818093013614,114.40073367570766,0.0005913682831260043,0.0,0.0,0.0,0.011650499131944445,0.0,4.306204083275641,0.1988888888888889,0.023333333333333334,1
park_14,0.0,0.2411111111111111,0,0.23408765432098763,0.483826057918533,1.9816530828218235,3.887239490151452,0.23408765432098763,0.0,0.0,0.0,1.0,0.0,5.240917271185406,0.0060546875,0.020444903473822326,0.0020833333333333333,0.0011218792003604289,0.033494465219800554,2.6035589182577197,6.720870462709078,0.0011218792003604289,0.0022656250000000003,0.0030946180555555558,0.017760416666666667,0.06914062500000002,0.014665798611111112,4.533723729149016,0.0,0.4444444444444444,0,0.4491358024691359,0.6701759488888989,1.277315160109195,0.594865268298312,0.4491358024691359,0.0,0.0,1.0,1.0,1.0,5.682555426583372,1.74235116581844,1.8309259572291354,1.174736842105263,0.23725442161814794,0.4870876939711657,1.3971202853594493,3.480900691990092,0.23725442161814794,1.313414228858141,1.4481899881164586,2.0885807842198463,2.399166587364526,0.6403907961033877,5.235080883594197,0.0,0.004675119357638889,0.0,0.0003554881970672582,0.018854394635396232,6.149356357314051,43.744845231702385,0.0003554881970672582,0.0,0.0,0.0,0.007617513020833336,0.0,4.412313322019455,0.21777777777777776,0.013333333333333334,1
park_15,1.0,0.83,1,0.5077666666666667,0.712577481167253,0.5174001806113593,-0.0454901693357348,0.5077666666666667,0.0,0.0,1.0,2.0,1.0,6.326030482934952,0.00734375,0.024570088804291235,0.002864583333333333,0.0013305700119831774,0.03647697920583854,2.0081562279783114,3.037901180166404,0.0013305700119831774,0.002326171875,0.0032069227430555555,0.025460069444444445,0.08687543402777775,0.02225314670138889,5.8229490813416245,1.0,0.9555555555555556,1,1.202469135802469,1.096571537020029,1.9030171426003528,4.6510889703123075,1.202469135802469,0.0,0.0,1.0,2.0,1.0,6.16784170161575,1.7403710059558222,1.9179158048338976,1.65,0.5383680327606195,0.7337356695436167,4.003974977894168,29.906110890879077,0.5383680327606195,1.3398529411764706,1.5023203295612466,2.0728231769505356,2.712914056032851,0.570502847389289,6.444511662010976,0.0041970486111111115,0.01990209056712963,0.0,0.0012491129086851583,0.03534279146707513,2.279835297886997,4.373549656233066,0.0012491129086851583,0.0,0.0,0.018922254774305557,0.0723372395833334,0.018922254774305557,5.701074107506029,0.6622222222222223,0.03333333333333333,1
park_16,0.0,0.49666666666666665,0,0.34776666666666667,0.5897174464662435,0.728047949196489,-0.44577602214293277,0.34776666666666667,0.0,0.0,1.0,1.0,1.0,5.966100089268435,0.008104383680555556,0.020190328948390505,0.003668619791666667,0.0009022350876680317,0.030037228361951634,2.8475907823166637,8.409661350962969,0.0009022350876680317,0.0030104166666666664,0.00419921875,0.02216525607638889,0.051035807291666686,0.01796603732638889,5.4081294034657414,0.0,0.4666666666666667,0,0.34,0.5830951894845301,0.8190084937524602,-0.32128668460848386,0.34,0.0,0.0,1.0,1.0,1.0,5.904925976025234,1.4669014084507044,1.6029673304367706,1.046875,0.2830164990281845,0.5319929501677485,3.0753927988238545,12.948730106322216,0.2830164990281845,1.189801864801865,1.3014336917562723,1.7044072948328268,2.079191800554611,0.4029736030765545,5.9789221874217136,0.0,0.009629562114197531,0.0,0.0005664435400252245,0.02380007437016163,4.090293060223103,19.101895304318955,0.0005664435400252245,0.0,0.0,0.0066162109375,0.02693446180555556,0.0066162109375,5.2918515418154914,0.4477777777777778,0.015555555555555555,1
park_17,0.0,0.6222222222222222,0,0.7639506172839506,0.8740426861909838,1.380728972192943,1.3612179295665356,0.7639506172839506,0.0,0.0,1.0,2.0,1.0,5.819326068657107,0.007770182291666667,0.02681740218874008,0.0020876736111111113,0.0015604467723235491,0.03950249071037862,1.9319523047849858,2.6287614909011037,0.0015604467723235491,0.002368598090277778,0.0035961914062499997,0.028333333333333332,0.09749240451388894,0.02473714192708333,5.536486015027047,0.0,0.6,0,0.862222222222222,0.9285592184789412,1.6803551645380619,2.4003347858433433,0.862222222222222,0.0,0.0,1.0,2.0,1.0,5.708900842821608,1.8065330651491367,1.9744020379256524,1.0961538461538463,0.3181986641096342,0.5640910069391589,3.0810828177032112,17.6744439304082,0.3181986641096342,1.5178769407705577,1.6362150920974448,2.1277158798742164,2.6699996705210314,0.49150078777677164,6.200157477619425,0.0,0.01631346330054012,0.0,0.0012507035595469551,0.035365287494193445,2.620299460169482,6.191983279193426,0.0012507035595469551,0.0,0.0,0.010329047309027778,0.06118750000000001,0.010329047309027778,5.321683460361706,0.41444444444444445,0.021111111111111112,1
park_18,0.0,0.1111111111111111,0,0.09876543209876543,0.31426968052735443,2.4748737341529163,4.125000000000002,0.09876543209876543,0.0,0.0,0.0,1.0,0.0,4.605170185988091,0.010624457465277778,0.04462965494791666,0.0027137586805555556,0.004309628542339537,0.0656477611372965,1.8421390869386962,2.54900178034433,0.004309628542339537,0.0028328993055555555,0.0047566731770833336,0.05599419487847222,0.1575373263888889,0.051237521701388886,3.7764648538998498,0.0,0.3,0,0.6366666666666668,0.7979139469057217,3.307052678713443,11.66760779583892,0.6366666666666668,0.0,0.0,0.0,1.0,0.0,4.876694821068046,2.0733452861198267,2.039983482733782,1.147147147147147,0.28917844128567877,0.5377531415860616,0.37434429973288424,0.025436938838693024,0.28917844128567877,1.3005326082378708,1.72323625870852,2.287671174794972,2.7297586699975507,0.5644349160864519,4.396103808505387,0.0,0.0049184015721450616,0.0,0.0006679521685347784,0.02584477062259943,6.941534739283939,52.8715115989207,0.0006679521685347784,0.0,0.0,0.0,0.0026171875000000028,0.0,3.7705690191121857,0.1111111111111111,0.01,1
park_19,0.0,0.24444444444444444,0,0.27802469135802454,0.5272804674535408,2.0870371375977244,3.4086740343693007,0.27802469135802454,0.0,0.0,0.0,1.0,0.0,5.128971350138566,0.0064756944444444445,0.025520113241792926,0.001967230902777778,0.0016627183236717726,0.04077644324449808,2.1781710228196123,3.881192853128052,0.0016627183236717726,0.0023578559027777777,0.00323974609375,0.023474934895833334,0.08635438368055555,0.020235188802083335,4.519804528176416,0.0,0.23333333333333334,0,0.23666666666666664,0.48648398397754744,1.982865355576012,3.1492428750909216,0.23666666666666664,0.0,0.0,0.0,1.0,0.0,5.175471086007386,1.8221249058715987,1.9325253504083915,1.175438596491228,0.3037663613060459,0.5511500352046128,1.9021053825185845,6.286707113475012,0.3037663613060459,1.3884309679923714,1.5782044847537322,2.1237846678987884,2.6158737562189054,0.5455801831450562,5.261973508780681,0.0,0.006173219280478395,0.0,0.0005408231905106999,0.02325560557179064,5.0155570149261015,26.61171320615226,0.0005408231905106999,0.0,0.0,0.0,0.009010959201388892,0.0,4.420075351019079,0.19777777777777777,0.0077777777777777776,1
park_20,0.0,0.11,0,0.10012222222222221,0.3164209573056472,2.597643140738165,5.173041799821949,0.10012222222222221,0.0,0.0,0.0,1.0,0.0,4.581116876789944,0.010091145833333334,0.018177488864337822,0.004678819444444445,0.0005382052223695988,0.023199250469995766,3.082965242305202,9.835915938830047,0.0005382052223695988,0.004232204861111111,0.005902777777777778,0.02044867621527778,0.02971354166666668,0.014545898437500003,4.089729989608097,0.0,0.14222222222222222,0,0.16199506172839503,0.40248610128598855,2.9175668366949763,8.200748713865917,0.16199506172839503,0.0,0.0,0.0,1.0,0.0,4.657082619387133,1.5374098539039878,1.8389185720875358,1.21455938697318,1.0653640796086299,1.032164754101122,5.759035583566101,40.95359101070324,1.0653640796086299,1.3536399371069183,1.4390461850428258,1.7049432024444289,2.7798847834111733,0.2658970174016031,4.403694518014575,0.0,0.001965825135030864,0.0,8.997495207424479e-05,0.009485512747039286,8.688857316614385,91.38798436047921,8.997495207424479e-05,0.0,0.0,0.0,0.003961263020833334,0.0,4.074666228363045,0.10888888888888888,0.005555555555555556,1
